trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
87,False,"{'a': 0.5, 'e': 0.4147829116815814}",25,0,11.401456189375129,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.4106557527523455}",30,6,-0.9288497922165895,"{0: 19, 1: 5, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.4065696597405991}",20,0,-8.433724408959076,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.40252422403363597}",25,0,-129.33412728706327,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
91,False,"{'a': 0.5, 'e': 0.39851904108451414}",25,0,-5.915971886954481,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.3945537103716011}",20,15,8.880724214313085,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.3906278353585211}",20,10,-5.558886341496064,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.3867410234545012}",20,0,-85.1203056833526,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.38289288597511206}",30,9,-13.779845049872073,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.37908303810339883}",20,0,-85.56910319378966,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
97,False,"{'a': 0.5, 'e': 0.37531109885139957}",20,1,-56.076424346062765,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
98,False,"{'a': 0.5, 'e': 0.3715766910220457}",20,0,14.285123267942122,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.36787944117144233}",20,14,-0.7938666979627109,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
